,kq.1,kq.160,kq.280,TFU.1.1,TFU.1.2,TFU.1.3,TFU.1.4,TFU.1.5,TFU.1.avr,TFU.160.1,TFU.160.2,TFU.160.3,TFU.160.4,TFU.160.5,TFU.160.avr,TFU.280.1,TFU.280.2,TFU.280.3,TFU.280.4,TFU.280.5,TFU.280.avr,CLA.1.1,CLA.1.2,CLA.1.3,CLA.1.4,CLA.1.5,CLA.1.avr,CLA.160.1,CLA.160.2,CLA.160.3,CLA.160.4,CLA.160.5,CLA.160.avr,CLA.280.1,CLA.280.2,CLA.280.3,CLA.280.4,CLA.280.5,CLA.280.avr,TCO.1.1,TCO.1.2,TCO.1.3,TCO.1.4,TCO.1.5,TCO.1.avr,TCO.160.1,TCO.160.2,TCO.160.3,TCO.160.4,TCO.160.5,TCO.160.avr,TCO.280.1,TCO.280.2,TCO.280.3,TCO.280.4,TCO.280.5,TCO.280.avr
116,0.9750618399,0.9783044721999999,0.9782053479,844.7809537999999,992.8584184,1067.387322,1062.517443,996.1727147,992.74337038,1224.6304619999999,1525.328751,1660.766808,1628.4120039999998,1466.349167,1501.0974384,1225.528218,1542.346859,1702.391897,1707.1634809999998,1594.823803,1554.4508516,655.0546591,743.7249187000001,811.1507498999999,846.6555115,851.445485,781.60626484,818.6887592999999,1011.9538539999999,1147.837064,1206.044501,1194.783626,1075.86156086,820.6226607000001,1023.7409529999999,1176.327353,1258.405961,1277.714215,1111.3622285400002,577.4757034,638.1666663999999,702.0310057,756.2076036000001,792.3872791,693.25365164,634.7412736,770.9751428,910.627678,1023.062516,1089.8837429999999,885.85807068,635.4237933999999,775.5955532,924.007331,1051.23002,1139.382334,905.12780632
117,0.8279569617,0.8278258658,0.8276964708,832.5705792,964.7860866000001,1036.56739,1036.808549,988.7224659,971.8910141400002,1184.1162550000001,1441.7247109999998,1563.46799,1532.148655,1401.0613119999998,1424.5037846,1194.193847,1475.331362,1628.004615,1637.550742,1556.716022,1498.3593176000002,664.099737,752.7816916,821.5441093,857.9395535,866.6193025,792.59687878,826.7507406000001,1007.540351,1135.471165,1187.532846,1179.490419,1067.35710432,834.1633739,1030.806485,1181.437117,1262.481851,1289.163771,1119.6105195799998,582.3288987999999,646.6771392999999,713.4740462999999,769.469492,807.6328464,703.9164845599998,640.6681725999999,777.3684315,914.220612,1021.3715369999999,1084.628621,887.65147482,643.3287717999999,787.6039668,938.0574023,1065.280892,1154.968475,917.84790158
130,0.7957662287999999,0.8100497002,0.8099195611,836.8118249,963.7291393999999,1024.708716,1008.928061,957.2994089,958.29543004,1197.234189,1447.330861,1551.6757029999999,1490.120293,1347.8297189999998,1406.838153,1208.387809,1483.3496089999999,1620.4963460000001,1601.658219,1508.439474,1484.4662913999998,665.9772662,752.5483231000001,816.0318802,843.9263576,848.6632818,785.42942178,832.9377021,1011.0634689999999,1130.337772,1166.4198689999998,1150.1492119999998,1058.1816048199998,841.032658,1035.9180310000002,1179.060208,1245.0526630000002,1262.929627,1112.7986374,583.0108719,647.017851,711.6144326,762.9445757,796.6248871,700.24252366,642.8380457000001,780.0570499,914.0242352,1013.0988390000001,1067.946457,883.5929253600001,645.7460923,791.0434936,939.3951742,1059.4157599999999,1140.998185,915.3197410199998
131,0.9836498175,1.008397976,1.008276578,859.7093789999999,1010.445055,1078.234784,1059.810784,987.8214732999999,999.20429506,1260.8211789999998,1569.913321,1698.9749800000002,1647.420198,1465.186626,1528.4632607999997,1263.2268960000001,1590.223098,1747.685228,1738.144446,1608.289378,1589.5138092000002,661.3772681,752.7362067,818.691506,849.0786387,850.8834343000001,786.55341076,835.8089914,1037.4106359999998,1174.215082,1225.112527,1204.912647,1095.4919766799999,838.7918072000001,1051.7128480000001,1207.7061720000002,1285.689357,1297.962806,1136.3725980400002,579.7426065000001,642.8858561000001,707.8435921,760.8340352999999,795.0939996000001,697.2800179200001,640.7223263,784.056843,928.9238311,1041.998711,1105.601377,900.26061768,641.7876593999999,789.8504254,944.9387103,1075.002389,1162.105191,922.73687502
132,1.060389651,1.099896822,1.099895015,878.0252023,1031.4622470000002,1094.256477,1049.870495,967.9038526,1004.30365478,1309.777312,1628.833076,1757.587186,1678.316266,1462.343703,1567.3715086,1306.556106,1639.39241,1795.459909,1759.547573,1593.648613,1618.9209222,658.7839397000001,747.0353596,809.1688587,829.8671187000001,828.3595001,774.64295536,839.4865411000001,1042.2245890000002,1179.4758880000002,1221.18299,1191.851615,1094.84432462,839.5280015000001,1050.440531,1204.239923,1271.876649,1271.702212,1127.5574633,577.7845651,638.2010096,699.9714866,747.6582949,777.6832886,688.2597289600001,639.9705811000001,782.5963019999999,927.2546819,1037.535309,1096.7792029999998,896.8272154,640.017167,785.5021224,938.0417964,1063.214846,1143.2721880000001,914.00962396
133,1.118503805,1.15544029,1.155430027,892.6410212999999,1056.101742,1124.1130269999999,1081.008689,993.9898204,1029.57085994,1341.423481,1678.1658100000002,1814.682073,1737.774475,1514.954408,1617.4000494,1338.6853039999999,1689.6503890000001,1853.697611,1822.6868809999999,1654.160566,1671.7761502,664.8654355,758.7543897999999,825.0079885,848.1700164999999,846.4903893,788.6576439199999,855.1976821000001,1071.14936,1216.5447800000002,1262.169313,1231.702426,1127.35271222,855.6715856000001,1080.3283210000002,1243.776861,1316.862274,1317.572043,1162.84221692,579.9435261,643.7753897999999,709.2979048,760.3460456,792.4599274,697.1645587400001,645.4489105,796.5262606000001,949.9648620999999,1067.4759689999998,1130.770406,918.0372816399998,645.6555784,799.8941427,961.9765960000001,1095.487215,1181.110541,936.82481462
134,1.182786903,1.201128102,1.201102255,895.3262557,1071.275825,1148.62572,1126.020783,1034.832748,1055.21626634,1345.840332,1705.484095,1851.469473,1798.414273,1588.166514,1657.8749374000004,1343.288109,1716.7843679999999,1889.287939,1877.9512120000002,1725.759777,1710.6142809999997,666.2629147000001,765.6699232999999,837.0338517000001,870.0178641000001,869.7805902000001,801.7530288,858.4040066,1086.842441,1240.217224,1298.724883,1275.624256,1151.96256212,858.9642895,1095.985666,1267.073282,1352.0820390000001,1362.067576,1187.2345705,580.4662436000001,646.581962,715.4505144,772.2643751,808.6573925,704.68409752,646.6640701,802.9264644,962.8361294,1089.407357,1161.309305,932.6286651800001,646.8971286000001,806.297968,974.7240042999999,1116.8655880000001,1211.561054,951.26914858
135,1.158993111,1.164648575,1.1646516740000001,883.4240643999999,1055.469714,1133.836088,1117.187959,1029.1843,1043.82042508,1317.97182,1669.56252,1813.8670730000001,1766.120477,1566.401111,1626.7846002,1314.6021460000002,1678.701002,1847.591434,1838.592222,1693.998214,1674.6970035999998,661.4041614,757.9709108,828.4679251,862.8782112,863.5811924000001,794.86048018,844.878827,1065.356117,1214.171507,1273.69587,1254.595176,1130.5394994,844.8012794,1072.87123,1237.787783,1321.313196,1333.517958,1162.05828928,578.7518894,642.7298588,709.8531759,766.0347306,802.3916127,699.9522534800001,641.9788388,792.1612581,946.2098404999999,1069.29919,1140.635791,918.0569836799999,641.9765627,794.7824421,956.3997864,1093.479345,1185.883147,934.50425664
136,1.035473371,1.034363078,1.034287994,865.7319258,1026.516334,1103.7714349999999,1093.872989,1019.266157,1021.8317681599999,1269.145385,1592.562247,1728.879954,1685.640168,1507.3410099999999,1556.7137527999998,1270.847089,1610.841895,1774.090902,1770.400364,1645.919095,1614.419869,664.137939,760.5812732,832.0204886,867.8716832,870.8506146999999,799.09239974,840.3378618999999,1050.309643,1193.1514769999999,1249.841853,1233.0404800000001,1113.33626298,842.9114748,1063.542442,1224.49796,1307.2282890000001,1323.3293390000001,1152.30190096,580.752745,646.3827603999999,714.9764251,772.3625726,809.8771793999999,704.8703365,642.3566252,789.7815360000001,939.6574705,1058.203478,1126.565848,911.3129915399999,643.2722407000001,795.0875913,954.5697771,1089.31575,1180.854511,932.6199740200002
137,0.8131678417,0.8099893427,0.8099178747,839.5734722999999,970.2817550000001,1034.481912,1021.20611,968.7076870999999,966.85018728,1197.999237,1450.717257,1555.4932880000001,1495.600965,1354.762658,1410.9146809999997,1207.977025,1484.20659,1620.06233,1601.209914,1508.816125,1484.4543968,667.3203332,755.9849214,821.5860911,851.3734793,856.5475710000001,790.5624792,833.4544396000001,1013.10766,1133.051376,1170.318859,1155.092456,1061.00495812,840.8291317,1036.320833,1178.882511,1244.8271300000001,1263.060498,1112.78402074,583.5125906000001,648.6196199,714.7252021,767.7447342,802.6521673999999,703.45086284,643.0301975,780.9355482999999,915.6174087000002,1015.610438,1071.4433210000002,885.3273827,645.6739562999999,791.1405434,939.3922631000002,1059.327182,1140.995549,915.30589876
150,0.8131869475,0.8231022358,0.8229700441,839.5752916000001,970.2853329,1034.4877880000001,1021.216159,968.7289087000001,966.8586960400002,1202.300424,1458.867354,1567.534732,1509.434323,1366.3075529999999,1420.8888772,1213.503764,1494.850582,1636.072958,1620.811107,1527.769552,1498.6015926,667.3212327,755.9868606000001,821.5894432,851.3792069,856.5591094,790.56717056,835.6592905,1017.6853060000001,1140.237523,1179.015251,1163.294774,1067.1784289,843.8059494999999,1042.628314,1189.0508869999999,1257.8464720000002,1276.860103,1122.0383451,583.5129281000001,648.6205616000001,714.7270662000001,767.7480962999999,802.6587314,703.45347672,643.8296706,783.144341,919.748089,1021.5655619999999,1078.329286,889.32338972,646.7563183,794.1764601,945.1889827,1068.016193,1151.796299,921.1868506200001
151,1.025763751,1.044301438,1.044170898,869.0106457999999,1028.308614,1101.1082390000001,1085.034697,1008.8863449999999,1018.46970816,1280.231683,1604.7081150000001,1739.3515260000001,1689.710532,1502.316873,1563.2637458000002,1282.946281,1625.283544,1789.3079710000002,1781.871443,1649.7437439999999,1625.8305966,665.4859309999999,761.6017837999999,831.2361601,864.2080223999999,865.8214755000001,797.6706745600001,845.5942751,1057.39367,1200.3589630000001,1254.353216,1233.378779,1118.2157806199998,848.8809454,1072.3353240000001,1235.040804,1316.907632,1329.859424,1160.6048258800001,581.2305719999999,647.0573846,715.1285739,771.1050012000001,807.1903173,704.3423698,644.1867675,793.535359,944.7790533,1063.193709,1129.801078,915.0991933599998,645.3625857999999,799.6385771,961.4538815,1097.405076,1188.447016,938.4614272800002
152,1.111833296,1.148697496,1.148698548,892.2524583999999,1054.918342,1121.458685,1076.674654,989.3660403999999,1026.9340359599998,1340.485107,1675.617405,1809.370268,1729.04898,1504.826373,1611.8696266,1337.654127,1686.9552190000002,1848.3145949999998,1813.919477,1643.459071,1666.0604978,664.6786222000001,758.1897892999999,823.7488524,846.0569442,843.9781947,787.3304805600001,854.6201886,1069.589888,1213.3365529999999,1257.165834,1225.765745,1124.0956417199998,855.0337049000001,1078.6520970000001,1240.387571,1311.517771,1311.064195,1159.33106778,579.8748407,643.528068,708.6846823,759.1815613,790.790516,696.4119336599999,645.2366264,795.8218165,948.331993,1064.560402,1126.676045,916.12537658,645.4217319,799.132838,960.2382903999999,1092.3738939999998,1176.668351,934.7670210599999
154,1.189168608,1.221218706,1.221258063,916.7324308,1086.408149,1156.939054,1112.109338,1019.905883,1058.41897096,1393.672372,1738.2287019999999,1875.582784,1795.880504,1566.7660460000002,1674.0260815999998,1391.061817,1750.985722,1916.8917199999999,1884.0797010000001,1713.1665649999998,1731.2371049999997,673.9132086,772.3769403,841.7743985,866.3283091,864.39503,803.7575773000001,879.155289,1105.583466,1257.265893,1303.851794,1272.039462,1163.5791808,879.9207771,1115.8184390000001,1286.607335,1362.461366,1363.829673,1201.7275180200002,583.0508507999999,650.5361767,719.6294414,773.5548110000001,807.4381437999999,706.8418847400001,653.5657953,814.0117879,976.2210204,1099.872316,1166.4351060000001,942.02120512,653.888773,817.8462967,989.3367697999998,1130.1095699999998,1220.5147769999999,962.3392372999999
155,1.235816753,1.245659285,1.24570509,914.6893,1095.1992050000001,1173.280807,1147.128013,1051.756006,1076.4106662,1387.215832,1751.294361,1893.62748,1832.1091079999999,1617.7581519999999,1696.4009866000001,1384.454913,1763.07688,1932.581014,1913.333897,1758.89867,1750.4690748,673.3599978999999,776.1740271000001,849.4687244999999,882.5472242999999,881.8356047,812.6771157,876.9114097000001,1112.66623,1268.582263,1324.908541,1300.599647,1176.73361814,877.4936491000001,1122.242389,1296.456549,1380.050897,1389.954712,1213.23963922,582.8842897000001,651.7799359,723.2032475999999,781.7564758,819.1078282999999,711.7463554599999,652.8859788,816.0685072000001,981.7192635,1111.275883,1184.515771,949.2930807,653.136208,819.6123287,994.1074643999999,1139.757006,1236.5713449999998,968.6368704199998
156,1.175940784,1.17466003,1.1747312140000001,894.9081005,1070.008739,1145.8286699999999,1121.61032,1030.14492,1052.5001499,1341.378398,1695.4167309999998,1831.3532530000002,1767.4048710000002,1560.901321,1639.2909147999999,1337.737781,1704.518511,1865.38147,1841.330359,1690.5456179999999,1687.9027478,666.0624396000001,765.0601824,835.6880014,867.8365412999999,867.1995242999999,800.3693378,855.8895782999999,1080.766726,1227.933088,1280.521229,1257.990283,1140.6201808600001,855.7349534,1088.33085,1251.922792,1329.093257,1338.142512,1172.64487288,580.392604,646.3153097000001,714.7934537000001,771.0463746,806.9273876,703.8950259200001,645.7543782,800.1320916,956.5205689,1078.552398,1147.7609400000001,925.74407534,645.7289324,802.7584004,966.8616104,1103.213802,1193.819735,942.47649604
157,1.025733671,1.019899263,1.019882583,869.0084752999999,1028.304198,1101.100579,1085.020786,1008.854368,1018.4576812600001,1274.815321,1593.405833,1719.375147,1662.591715,1480.407326,1546.1190684,1276.101341,1611.0489380000001,1763.7299059999998,1746.56245,1616.876344,1602.8637958,665.484908,761.5995037,831.2320892000001,864.2007447999999,865.8058256,797.66461426,842.7626346000001,1050.927666,1188.593716,1238.250198,1218.474024,1107.8016477200001,845.1084960000001,1063.721896,1219.263753,1294.559753,1306.9166109999999,1145.9141018,581.2301954,647.0563076000001,715.1263834,771.1008992000001,807.1818339,704.3391239,643.1689357999999,790.5230203,938.4758242999999,1053.088418,1117.752271,908.6016938800001,644.0025837000001,795.615233,952.999027,1083.547357,1170.915796,929.4159993400001
158,0.7957357647,0.7897339418000001,0.7896973695,836.8091178,963.7237248,1024.699531,1008.9118609999999,957.2653429999999,958.2819155199999,1191.1045800000002,1435.438681,1533.3371769999999,1467.937085,1329.200663,1391.4036371999998,1200.503904,1467.805101,1596.244147,1570.802945,1478.43668,1462.7585554,665.9759247000001,752.5453914,816.0266739,843.9172104,848.6448386,785.4220078000001,829.7866602999999,1004.4187119999999,1119.510631,1152.7700220000002,1137.194427,1048.7360904600002,836.7715142000001,1026.753021,1163.825084,1224.843666,1241.400983,1098.7188536400001,583.010368,647.0164308,711.6115645,762.9392753,796.6144425,700.23841622,641.6937455,776.8606543,907.8878502,1003.9736,1057.245105,877.532191,644.1944562000001,786.6452497,930.8109768999999,1046.196001,1124.360809,906.44149856
171,0.827965085,0.8334330913,0.8332780387000001,832.5712949,964.7874676000001,1036.569694,1036.812807,988.7317161000001,971.89459592,1186.054125,1445.3473720000002,1568.639834,1537.918841,1405.883319,1428.7686982,1196.673276,1480.066974,1634.896534,1645.786799,1564.659599,1504.4166364,664.1000912000001,752.7824433,821.5454252999999,857.9419556,866.6242955,792.5988421799999,827.7385504,1009.566171,1138.577707,1191.21731,1182.96765,1070.01347768,835.4918137999999,1033.598478,1185.847497,1268.0408400000001,1295.0518949999998,1123.6061047599999,582.3290319,646.6775061000001,713.4747762999999,769.470869,807.6356377000001,703.9175642,641.0262497,778.3482916,916.0220936000001,1023.9274429999999,1087.5687,889.3785555800001,643.8116484,788.9496227999999,940.5898413999998,1069.027836,1159.6035869999998,920.3965071199998
172,1.035487135,1.044930658,1.044805323,865.7328687999999,1026.5182300000001,1103.774739,1093.879227,1019.281135,1021.8372399599999,1271.731687,1597.890001,1737.676993,1696.833276,1516.638982,1564.1541878,1274.130891,1617.5544849999999,1785.4123140000002,1785.1522100000002,1659.946422,1624.4392644000002,664.1383846,760.582257,832.0222493,867.8749303999999,870.8578869999999,799.0951416599999,841.6625161000001,1053.33151,1198.378022,1256.638368,1239.433961,1117.88887542,844.6741162000001,1067.5545880000002,1231.530203,1316.767067,1333.251082,1158.7554112399998,580.7529092,646.3832265,714.9773729,772.3643837999999,809.8810611,704.8717906999999,642.8315355000001,791.1869286,942.501635,1062.5873470000001,1131.766347,914.1747586200001,643.9060327000001,796.9594787000001,958.3898891000001,1095.368039,1188.475167,936.6197212999999
173,1.17595939,1.194021363,1.1940092740000001,894.9093455,1070.011251,1145.832928,1121.618002,1030.1643589999999,1052.5071770999998,1344.798714,1702.702309,1845.854168,1789.4686980000001,1577.9103810000001,1652.1468539999998,1342.137471,1713.812548,1883.446973,1868.822566,1714.9323579999998,1704.6303831999999,666.0630133,765.0614467,835.6902038,867.8403870999999,867.2083731,800.3726848,857.7689181,1085.129373,1236.72494,1293.391586,1269.435592,1148.49008182,858.2579448999999,1094.1275779999999,1263.361878,1346.355034,1355.200526,1183.46059218,580.3928127,646.3159013,714.794635,771.0485392,806.9320362999999,703.8967848999998,646.4310396000001,802.1526328,961.0521127999999,1086.268104,1156.974117,930.57560124,646.6385993,805.4544312,972.8120522,1113.493477,1206.813619,949.04243574
174,1.187041239,1.219037839,1.219081239,916.5989380000001,1086.025097,1156.1191019999999,1110.736127,1018.420225,1057.5798977999998,1393.333934,1737.376441,1873.948833,1793.193551,1563.480969,1672.2667456,1390.688773,1750.067552,1915.173723,1881.3526219999999,1709.7132800000002,1729.39919,673.8489030000001,772.1915438999999,841.3781384,865.6584257999999,863.5906879,803.3335397999999,878.9460835000001,1105.052415,1256.235772,1302.252327,1270.108886,1162.5190967,879.6881035,1115.237051,1285.497609,1360.745724,1361.689808,1200.5716591,583.0272751,650.4543252999999,719.4337703,773.1847378,806.9052271,706.6010671199999,653.4893155,813.7687747,975.6841597000001,1098.92909,1165.1052710000001,941.39532218,653.8038968999999,817.5794063999999,988.7544351,1129.092404,1219.0563869999999,961.6573058799999
175,1.189426447,1.218110866,1.218193544,927.8418432,1086.315434,1153.700159,1108.7826929999999,1019.906606,1059.30934704,1417.031732,1736.7401350000002,1866.937625,1785.1318030000002,1562.774693,1673.7231975999998,1414.062572,1749.9739350000002,1908.803841,1873.7750839999999,1708.516159,1731.0263181999999,678.3001028,773.3076551,841.3271812,865.5126539999999,864.5300112,804.59552086,889.8938353,1106.7573380000001,1254.4068029999999,1299.416044,1269.841034,1164.06301086,890.5150641000001,1117.2397,1284.048902,1358.1062470000002,1361.324435,1202.24686962,584.576846,651.8815443,720.3630984,773.7379691000001,807.606438,707.6331791599999,657.177948,816.9181495,977.1623409,1098.847827,1164.9582970000001,943.0129124800002,657.4543714,820.8094262,990.4310721,1129.221925,1219.007216,963.3848021400001
