,kq.1,kq.160,kq.280,TFU.1.1,TFU.1.2,TFU.1.3,TFU.1.4,TFU.1.5,TFU.1.avr,TFU.160.1,TFU.160.2,TFU.160.3,TFU.160.4,TFU.160.5,TFU.160.avr,TFU.280.1,TFU.280.2,TFU.280.3,TFU.280.4,TFU.280.5,TFU.280.avr,CLA.1.1,CLA.1.2,CLA.1.3,CLA.1.4,CLA.1.5,CLA.1.avr,CLA.160.1,CLA.160.2,CLA.160.3,CLA.160.4,CLA.160.5,CLA.160.avr,CLA.280.1,CLA.280.2,CLA.280.3,CLA.280.4,CLA.280.5,CLA.280.avr,TCO.1.1,TCO.1.2,TCO.1.3,TCO.1.4,TCO.1.5,TCO.1.avr,TCO.160.1,TCO.160.2,TCO.160.3,TCO.160.4,TCO.160.5,TCO.160.avr,TCO.280.1,TCO.280.2,TCO.280.3,TCO.280.4,TCO.280.5,TCO.280.avr
94,0.8158167626999999,0.8332782331,0.8330900495999999,831.4292452000001,955.1553198999999,1025.894747,1029.305525,984.9445409,965.3458756,1179.610197,1422.421179,1548.172736,1527.921977,1403.06351,1416.2379197999999,1190.479667,1457.889678,1615.758916,1636.9796039999999,1562.375457,1492.6966644,663.5158027000001,748.0614887999999,815.4129512999999,852.4792722000001,862.4810482,788.39011264,824.532892,997.3538204,1125.4532060000001,1181.942401,1176.8895890000001,1061.23438168,832.4443462,1021.731663,1173.379417,1259.57155,1289.588286,1115.34305244,582.1074499,644.7822685,709.9622360000001,765.1772347,803.3733691000001,701.08051164,639.8854971,773.1694642000001,907.7687048,1015.164999,1079.807597,883.1592524200001,642.7325392999999,783.9465223999999,932.694641,1060.786249,1152.3814710000001,914.50828454
95,0.8458397073,0.8610252742,0.8607954140999999,839.5408427000001,970.408866,1045.115325,1050.339064,999.4182799,980.96447552,1196.34788,1452.472373,1584.217035,1566.4672050000001,1427.2738160000001,1445.3556617999998,1207.767006,1488.9752050000002,1653.244678,1678.471713,1591.8139800000001,1524.0545164,667.3942548,756.1776981,826.7762486,866.0920962000001,874.4062044,798.16930042,833.2388197,1014.649985,1148.5961439999999,1208.550256,1198.5146029999999,1080.7099615399998,841.5648149,1039.990016,1198.1871720000001,1288.940622,1315.316583,1136.79984158,583.5498253999999,648.7275703,716.7506557999999,774.6432838,813.8551357999999,707.50529422,643.0332311000001,781.5922999,921.9264957999999,1034.358035,1100.122389,896.20649016,646.0316834,792.8276176,947.7955906999999,1081.679212,1175.429704,928.75276154
96,0.863037554,0.8740907098,0.8738600027,842.4289706000001,977.1499508999999,1055.091878,1062.217619,1010.456773,989.4690383,1201.661243,1464.4072859999999,1600.260354,1584.799341,1444.90699,1459.2070428,1213.149933,1500.91911,1669.051981,1696.858207,1610.374432,1538.0707326,668.798814,759.7441355000001,832.473973,873.4377316,882.1547257999999,803.32187598,836.0872307,1021.518283,1158.779595,1220.92093,1211.417669,1089.7447415399997,844.4787607000001,1046.976225,1208.4896939999999,1301.634301,1329.098501,1146.1354963400001,584.0742697000001,650.3920635,719.9552118,779.4644997,819.845905,710.7463899400001,644.0706752,784.8008883,927.837792,1042.863437,1110.443047,902.0031679,647.0928386,796.0963562999999,953.7980028,1090.3823539999999,1186.244506,934.7228115400001
97,0.8487801795000001,0.8550454013,0.854842853,833.6865336,967.8281212000002,1045.757152,1053.302861,1006.174812,981.3498959600001,1181.794333,1442.951568,1578.0410960000002,1562.811971,1434.261398,1439.9720732,1192.3253630000002,1477.488408,1643.775158,1669.9904080000001,1593.167935,1515.3494543999998,664.6781897000001,754.4129127,826.3720584,866.9316395999999,877.3218377000001,797.94332762,826.0012741,1008.515114,1143.491617,1204.581863,1199.671689,1076.45231142,833.7321948,1032.483687,1190.6676400000001,1281.4570609999998,1312.354834,1130.1390833599999,582.5489937000001,647.4304328,715.7708784,774.3474552,814.8051845,706.9805889200001,640.4509741,777.6368046,917.4390123,1029.995016,1097.909568,892.686275,643.2326853999999,788.2182441000001,941.9625897,1075.091528,1170.193721,923.73975364
98,0.7638413096,0.7664702873,0.7663475506999999,809.8796149,924.5873188999999,992.6866228,998.5568484999999,961.0540147,937.35288396,1130.107212,1352.229757,1469.4642119999999,1452.5986480000001,1345.905941,1350.061154,1138.548438,1382.281053,1528.2412789999998,1547.496386,1484.947512,1416.3029336,653.3670403,731.3982223999999,794.8538432,830.7626315,842.2411358999999,770.52457466,799.5198946,956.7409114,1074.6805259999999,1128.075983,1128.6762820000001,1017.5387194000001,805.6531305999999,977.0549617,1115.266358,1194.4649570000001,1225.889183,1063.66571806,578.3401299999999,636.166868,696.7438973,748.5818255,785.2596871000001,689.01848158,630.8699561000001,752.3377074,875.2214197999999,973.8977436,1035.461738,853.55771298,633.067623,761.1789025,896.0888901000001,1012.5366240000001,1097.493311,880.0730701200002
111,0.7931267514,0.8101383913,0.8099890877,830.4268752,951.751647,1016.2229710000001,1011.310367,965.6207411,955.0665202600001,1177.349502,1415.1413289999998,1528.137766,1490.8842769999999,1363.0167210000002,1394.905919,1187.9362429999999,1450.083315,1595.123584,1598.785316,1519.1862859999999,1470.2229488,662.9836153,746.2654582,810.3411064,842.7489969000001,850.7385434,782.61554404,823.1387464,993.0934818,1114.010019,1160.750765,1152.113407,1048.62128384,830.8499779,1017.027745,1161.153917,1236.9706800000001,1262.032377,1101.60693938,581.9036263999999,643.9774282000001,707.5398175,759.9386473999999,795.5768546,697.78727482,639.3554132,771.2330009,902.2108342,1003.4953949999999,1062.86389,875.83170666,642.1280730000001,781.7950222999999,926.6991882000001,1048.288834,1133.806086,906.5434407
112,0.9152276102,0.9384178947,0.9383202745,837.9885427,972.6322766000001,1036.86106,1023.898438,961.0616620999999,966.4883958800001,1206.3255900000001,1481.804139,1605.0592980000001,1562.853264,1402.6448619999999,1451.7374306000002,1207.30599,1499.404948,1648.735782,1643.644231,1529.796546,1505.7774994,651.9712156,734.099834,795.3419428999999,825.1793437000001,828.859616,767.09039044,809.5340562000001,988.4243502,1114.061748,1164.224501,1150.923657,1045.43366248,811.5055992,1000.422438,1143.1281210000002,1216.983579,1232.4661609999998,1080.9011796399998,576.3461724,633.9502386,693.5332322,742.8233232999999,775.4598482000001,684.42256294,631.4864963,760.4074972999999,891.3317765,995.0024839,1055.505993,866.7468493999999,632.185958,765.1188530000001,904.9735947,1023.459883,1104.596319,886.06692154
113,0.9957512626999999,1.020912503,1.0207650670000001,859.5874751,1012.258459,1083.77513,1068.7584359999998,996.5141294,1004.1787259,1252.99905,1563.7120929999999,1699.3846399999998,1655.292544,1474.676659,1529.2129971999998,1255.32544,1583.731213,1747.413247,1744.7629120000001,1616.422909,1589.5311442,661.3728824,753.580373,821.309608,853.5585733999999,855.9110837999999,789.1465041199999,832.4624177000001,1034.092999,1173.735292,1228.302216,1209.377235,1095.5940319400001,835.3973515,1048.24549,1206.85588,1288.292521,1301.752145,1136.1086774999999,579.7459895,643.1958569,708.9991082,763.2318657000001,798.4970747000001,698.7339790000001,639.5947734,782.1606154,927.5244079,1042.3176330000001,1107.536193,899.82672454,640.6450914,787.8935582,943.3649667999999,1074.987763,1163.572105,922.0926968800001
114,1.044946578,1.0640911690000001,1.063923385,869.4977548,1031.624229,1109.768654,1098.784269,1022.5593,1026.44684136,1273.627792,1601.412409,1745.593812,1706.84459,1521.916591,1569.8790388,1276.411372,1621.942611,1795.086776,1797.9288989999998,1668.660208,1632.0059732,665.7694118,763.2048251,835.4459678,871.2484482000001,873.8010469000001,801.89393996,842.8962658,1055.768454,1203.39103,1263.067206,1244.1613869999999,1121.8568685599998,846.2171371,1070.70226,1237.94841,1325.479183,1340.689003,1164.20719862,581.3400535000001,647.7123292,717.0893192000001,774.9682731,812.6308307999999,706.74816116,643.2987674999999,792.4142021,945.1823867999999,1066.754118,1136.202628,916.77042048,644.4891587999999,798.5287463,961.8227349,1100.892615,1194.8298710000001,940.1126252
115,1.0489867240000001,1.0591136859999999,1.058961089,865.9315882999999,1028.894055,1110.071576,1103.594816,1028.759013,1027.45020966,1264.5776369999999,1592.721719,1739.3110559999998,1705.914312,1527.425049,1565.9899545999997,1266.919721,1612.223799,1786.488837,1793.1312870000002,1669.598877,1625.6725042000003,664.2762782000001,761.7146182,835.0645626,872.8611076,876.431823,802.06967792,838.6326297999999,1050.591559,1198.712845,1260.750976,1244.895837,1118.71676936,841.6228012,1064.719788,1231.591166,1320.468003,1338.272185,1159.33478864,580.8078925,646.8310307,716.3771889999999,775.1070231000001,813.7091058,706.5664482200001,641.8165514,789.5737271,941.5881999,1063.5681240000001,1134.502544,914.2098292799999,642.8857084,795.3121325000001,957.3558928,1096.117059,1190.899556,936.51406974
