,kq.1,kq.160,kq.280,TFU.1.1,TFU.1.2,TFU.1.3,TFU.1.4,TFU.1.5,TFU.1.avr,TFU.160.1,TFU.160.2,TFU.160.3,TFU.160.4,TFU.160.5,TFU.160.avr,TFU.280.1,TFU.280.2,TFU.280.3,TFU.280.4,TFU.280.5,TFU.280.avr,CLA.1.1,CLA.1.2,CLA.1.3,CLA.1.4,CLA.1.5,CLA.1.avr,CLA.160.1,CLA.160.2,CLA.160.3,CLA.160.4,CLA.160.5,CLA.160.avr,CLA.280.1,CLA.280.2,CLA.280.3,CLA.280.4,CLA.280.5,CLA.280.avr,TCO.1.1,TCO.1.2,TCO.1.3,TCO.1.4,TCO.1.5,TCO.1.avr,TCO.160.1,TCO.160.2,TCO.160.3,TCO.160.4,TCO.160.5,TCO.160.avr,TCO.280.1,TCO.280.2,TCO.280.3,TCO.280.4,TCO.280.5,TCO.280.avr
116,0.985441591,0.9889572466,0.9888851351000001,851.4730392999999,998.906044,1070.589242,1066.4825529999998,1001.838964,997.8579684599999,1284.06624,1599.182083,1735.158074,1705.536053,1543.247874,1573.4380648,1285.468863,1616.637349,1778.633526,1786.80303,1677.409347,1628.990423,657.8995398,746.9963697000001,813.6789902,849.6424926000001,855.2940181,784.70228208,846.5390308,1053.910742,1197.1726310000001,1260.930173,1252.628506,1122.23621656,848.3271445,1065.532734,1225.85016,1314.478006,1338.489207,1158.5354502999999,578.4975137,640.0136157000001,704.1556449,758.6764607000001,795.3924082000001,695.3471286400002,644.3544636,792.2300278,942.5659594,1064.086014,1137.711094,916.18951176,644.9831155,796.7504888999999,955.9592918999999,1092.744781,1188.7134529999998,935.8302260600001
117,0.8259817181999999,0.8263556112999999,0.8262614340000001,831.9570596,963.836622,1033.452965,1035.602993,988.8947858999999,970.7488851,1224.201822,1496.3678869999999,1620.4108939999999,1593.251823,1460.43544,1478.9335732000002,1234.802484,1530.365414,1685.57062,1701.0271989999999,1621.551776,1554.6634986000001,663.806612,752.2636687999999,819.9202803999999,856.9450398,866.2105512,791.82923044,846.5544036,1039.020457,1173.192564,1230.8025109999999,1224.831479,1102.8802829200001,853.7126831,1061.951505,1218.965358,1306.47264,1337.101134,1155.6406640199998,582.2198525,646.414212,712.6970534,768.6015928999999,806.938041,703.3741503599999,647.6279767999999,793.3138687999999,938.564207,1053.283691,1122.046901,910.96732892,650.1879194,803.3501233,962.2055934,1097.373132,1193.572653,941.33788422
130,0.8005624098999999,0.8154675171,0.8153545868000001,834.1861636,961.0167337000001,1023.0998199999999,1014.917092,965.2775616,959.6994741800002,1233.641851,1498.721409,1611.975251,1565.962186,1422.7287310000002,1466.6058856,1245.280318,1534.8595970000001,1680.9626660000001,1679.225602,1589.0858380000002,1545.8828042,664.7662802,751.0351251000001,814.8198432,846.1538336000001,852.4115065999999,785.83731774,850.9980947999999,1040.672574,1169.226473,1216.617841,1203.796867,1096.2623699600001,858.7958315,1065.053705,1217.535833,1295.771097,1319.495217,1151.3303366999999,582.5653467999999,646.1724803999999,710.6223062000001,763.1746625,798.2245877,700.15187672,649.1801353,794.9242487,938.1112965,1047.519416,1110.178032,907.9826257000001,651.9724074,805.6510017,963.1628757999999,1093.855812,1184.446302,939.81767978
131,0.9956812984000001,1.020511787,1.02039835,865.6965266000001,1015.50091,1081.444204,1065.326676,996.0362752999998,1004.8009183799999,1320.795691,1643.824775,1775.6014280000002,1729.5641600000001,1549.195561,1603.796323,1323.4506939999999,1663.987359,1825.274225,1821.7741600000002,1697.599191,1666.4171258,663.9420647999999,755.5383436000001,821.0966619,852.5988800000001,855.8146277000001,789.7981156,864.5228559000001,1080.465324,1225.3291550000001,1283.127286,1266.8906630000001,1144.06705678,867.2517498999999,1094.447058,1259.128215,1344.890014,1363.0578560000001,1185.75497858,580.6636609,644.4997557,709.7729056,763.374857,798.5520769,699.37265122,650.6250956,805.9205241000001,961.9502412999999,1084.92013,1156.214126,931.9260234,651.5995972000001,811.5371372000001,977.9767267000001,1118.423303,1214.3117730000001,954.7697074200001
132,1.072127622,1.110777231,1.110768659,882.3022417000001,1033.683151,1095.229306,1056.604163,977.5645924,1009.07669082,1368.533155,1698.78233,1831.603971,1764.2884170000002,1552.636132,1643.1688009999998,1365.517001,1709.492061,1868.4059149999998,1844.6003829999997,1687.005363,1695.0041446,660.5106371,748.3828106000001,810.1823562000001,833.137105,833.1955791,777.0816976,866.9536874,1083.034918,1228.641847,1279.687417,1255.207531,1142.70508008,866.6010596000001,1090.5731660000001,1252.992532,1330.189512,1336.4431789999999,1175.35988972,578.3931458,639.0840099,700.9198508999999,749.4598751,780.6148644,689.6943492199999,649.3118792,803.146668,958.5809256000001,1079.417801,1147.157145,927.52288376,649.2202105,805.7143647,969.00087,1104.822528,1194.069092,944.5654130399998
133,1.126319392,1.162347461,1.162320166,896.2874117,1056.6557990000001,1122.89048,1085.401982,1002.05922,1032.6589785400001,1400.529671,1746.747323,1885.826148,1821.5039769999998,1605.0870710000002,1691.938838,1398.098552,1759.045667,1925.290111,1905.317554,1746.5588649999997,1746.8621498,666.3342041,759.3465204,824.9115482000001,850.1430652999999,850.1760303,790.18227366,883.1938928,1111.87888,1265.827216,1320.6167990000001,1295.327767,1175.36891096,883.2956331,1120.637327,1292.458308,1375.088702,1382.729341,1210.8418622200002,580.4594202000001,644.3305864,709.6351367000001,761.2820256,794.4174433999999,698.02492246,654.9632815,817.1924106,981.4545892000001,1109.491588,1181.37432,948.8952378600001,655.0394292999999,820.3166571,993.0981,1137.2210300000002,1232.192082,967.57345968
134,1.185326495,1.203383109,1.203339203,900.4209237,1072.273122,1146.0021869999998,1125.249201,1038.474746,1056.48403594,1408.47891,1776.121641,1921.6030170000001,1874.420603,1671.258535,1730.3765412,1406.2284769999999,1788.5015399999997,1961.039375,1955.3176870000002,1811.560582,1784.5295322000002,668.286855,766.5361649,836.4725235000001,869.9340587000002,871.3029269,802.5065058,888.1423507999999,1129.205099,1289.818012,1354.94805,1336.690714,1199.7608451600001,888.3453362,1138.142397,1316.731587,1408.765588,1425.202048,1235.4373912400001,581.1738759,647.3582401000001,715.7671705,772.4420206,809.3338537000001,705.21503216,656.7688628999999,824.5727405,995.1245693,1131.158284,1210.812351,963.68736154,656.8786597,827.7826599,1006.9375359999999,1158.7821210000002,1262.033233,982.4828419199999
135,1.163857711,1.169343891,1.169335356,889.6988934000001,1058.315489,1132.844655,1117.286208,1033.015848,1046.2322186800002,1381.693693,1742.2469469999999,1885.702755,1842.286787,1647.669044,1699.9198452,1378.6307140000001,1752.3060269999999,1920.555644,1915.870616,1778.55233,1749.1830662,663.9029247000001,759.7093672999999,828.8549552999999,863.5377480000001,865.6075789999999,796.3225148600001,874.7492797,1108.427166,1264.476197,1329.650586,1314.809116,1178.4224689399998,874.3179964999999,1115.596149,1287.8865529999998,1377.880077,1395.869602,1210.3100755,579.6277046,643.9245669,710.7838095,766.8812922999999,803.6806722,700.9796091000001,652.1365212000001,814.0697132,978.8947242999999,1111.1820619999999,1189.8792210000001,949.23244834,652.0115738,816.4796449,988.8798207999998,1135.494842,1236.095783,965.7923328999999
136,1.045710765,1.044544413,1.044468296,872.5446933000001,1031.783853,1106.244819,1097.654253,1025.828489,1026.8112214599998,1331.170478,1667.2975470000001,1804.760904,1765.0194800000002,1588.901676,1631.430017,1333.112039,1685.662203,1850.662774,1851.757196,1732.8042719999999,1690.7996968,667.0523212,763.5496531,834.1875974,870.6752997000001,874.9562125,802.0842167800001,870.1820582,1094.483746,1244.5350130000002,1307.254167,1294.180981,1162.1271930400003,872.4851683,1107.373115,1276.466136,1366.208598,1387.9827810000002,1202.10315966,581.7978202,648.1372743,716.9119815,774.6440669,812.8628367,706.87079592,652.6479721,812.3112267000001,973.2444751,1101.2846220000001,1176.978386,943.29333638,653.4677851,817.4297468,988.2626224999999,1133.100985,1233.143288,965.08088548
137,0.8181215579000001,0.8153150231,0.8152482531,837.4087722999999,967.8976118999999,1032.999108,1027.090149,976.5862159,968.3963714199999,1235.37689,1502.722034,1615.681924,1570.450421,1428.656064,1470.5774666,1245.903429,1536.471732,1680.707907,1678.113036,1588.630852,1545.9653911999999,666.3231409,754.6702965,820.5029002,853.6289509,860.3079079,791.08663928,851.9942302000001,1043.127186,1172.0331310000001,1220.146593,1208.2959779999999,1099.1194236400002,859.1086654,1065.957263,1217.604558,1295.359835,1319.292395,1151.46454328,583.1460499,647.8987234,713.860719,768.0652336,804.3127297,703.4566911200001,649.5417411000001,796.0641868,939.9105812999999,1050.019988,1113.494788,909.80625704,652.0834292000001,806.0517982999999,963.4508056,1093.880142,1184.381404,939.96951582
150,0.818145702,0.828682288,0.8285643909999999,837.4110762999999,967.9021418,1033.006621,1027.103093,976.6127462999999,968.4071356799999,1240.0477050000002,1511.530948,1628.761847,1585.856597,1441.936492,1481.6267178,1251.802805,1547.608927,1697.607492,1699.209054,1609.340122,1561.11368,666.3242792000001,754.6727511,820.5071787,853.6363179,860.3224079,791.0925869600001,854.4182122999999,1048.1614550000002,1180.02245,1229.984344,1217.775335,1106.07235926,862.3014337000001,1072.695878,1228.513831,1309.5280460000001,1334.455726,1161.4989829400001,583.1464771000001,647.8999154,713.8630917,768.0695415,804.3210280000001,703.4600107400001,650.4196364000001,798.4937875,944.4903995,1056.704843,1121.339263,914.28958588,653.2426674,809.2986427,969.6688036,1103.2878,1196.173714,946.3343255399999
151,1.036993572,1.055576627,1.055444256,875.3069672,1033.066552,1103.7147,1089.768449,1016.848933,1023.7411202400001,1341.896598,1679.1773739999999,1816.408785,1772.0404859999999,1587.926186,1639.4898858000001,1344.9036429999999,1699.8794079999998,1866.511778,1865.5848829999998,1740.415755,1703.4590934,668.1865562,764.3069462000001,833.3778205,867.3520823999999,870.5346673,800.75161452,875.4411453,1101.699164,1252.614871,1313.4941529999999,1296.780741,1168.00601486,878.4588091,1116.270835,1287.769249,1377.489687,1396.78244,1211.35420402,582.1993004,648.6680257999999,716.9611932999999,773.4460296,810.4421678,706.3433433799999,654.4783402,816.1221347999999,978.7332673000001,1107.167651,1181.644891,947.6292568599999,655.5586661,822.0297423999999,995.4713476,1142.013418,1242.133571,971.4413490199998
