,kq.1,kq.160,kq.274,TFU.1.1,TFU.1.2,TFU.1.3,TFU.1.4,TFU.1.5,TFU.1.avr,TFU.160.1,TFU.160.2,TFU.160.3,TFU.160.4,TFU.160.5,TFU.160.avr,TFU.274.1,TFU.274.2,TFU.274.3,TFU.274.4,TFU.274.5,TFU.274.avr,CLA.1.1,CLA.1.2,CLA.1.3,CLA.1.4,CLA.1.5,CLA.1.avr,CLA.160.1,CLA.160.2,CLA.160.3,CLA.160.4,CLA.160.5,CLA.160.avr,CLA.274.1,CLA.274.2,CLA.274.3,CLA.274.4,CLA.274.5,CLA.274.avr,TCO.1.1,TCO.1.2,TCO.1.3,TCO.1.4,TCO.1.5,TCO.1.avr,TCO.160.1,TCO.160.2,TCO.160.3,TCO.160.4,TCO.160.5,TCO.160.avr,TCO.274.1,TCO.274.2,TCO.274.3,TCO.274.4,TCO.274.5,TCO.274.avr
116,0.9739543934,0.9771801187000001,0.9770851629,844.5554548,992.3718797,1066.9438400000001,1061.893832,995.4725287999998,992.24750706,1216.55827,1515.957551,1653.47732,1624.9101150000001,1468.395383,1495.8597278,1216.109587,1528.929321,1687.661059,1691.5818219999999,1579.483012,1540.7529602,654.9555554,743.4883768999999,810.8908097999999,846.2902205,851.0099139,781.3269753,815.8933758,1008.4405029999999,1145.273786,1205.66741,1197.486176,1074.55225016,816.3404562999999,1016.5219189999999,1167.1376400000001,1247.911771,1266.580782,1102.89851366,577.4397494,638.0578591,701.8654422000001,755.9663257,792.071318,693.08013888,633.7846236,769.1103032000001,908.4857481,1021.566634,1090.0118320000001,884.5918281800001,633.9456775,772.0647177,918.3505039999999,1043.678388,1130.386487,899.68515484
117,0.8286841555,0.8284455741,0.8283128541,833.6730039,965.2079472999999,1036.9647109999999,1036.922559,989.0057398,972.3547922,1180.373673,1436.564157,1560.368867,1532.354304,1406.3765210000001,1423.2075044,1188.086303,1464.6335470000001,1615.7469720000001,1624.370566,1544.3206519999999,1487.431608,664.613692,753.0884388999999,821.8646248,858.1450267999999,866.8891879,792.92019408,826.0424935,1006.5984460000001,1135.966318,1190.2139949999998,1185.197259,1068.8037023000002,831.2589074,1024.971499,1173.814082,1253.613427,1279.936967,1112.71897648,582.51868,646.9132214,713.7451994,769.718471,807.891588,704.15743196,640.4347731,776.8995022,914.131174,1022.37586,1087.526263,888.2735144600001,642.3115918999999,784.8346825,933.4350586000002,1058.970109,1147.459359,913.4021602
130,0.7958189915999999,0.8099328221,0.8098074155,838.4894625,964.6454752000001,1025.087933,1008.225332,956.4488482999999,958.5794102,1194.664923,1443.321664,1548.961611,1489.407106,1351.371623,1405.5453854000002,1203.309007,1473.535399,1608.251837,1587.2148320000001,1494.075411,1473.2772971999998,666.7573767000001,753.1404497000001,816.4349045,843.8303492999999,848.4027912999999,785.7131743,832.8366189,1010.838441,1131.260389,1168.862112,1155.044714,1059.7684549800001,838.6389195,1030.628588,1171.61467,1235.698552,1252.813565,1105.8788589,583.2984888999999,647.4223118,712.0236269,763.1643925,796.6591187000001,700.51358776,642.8212967999999,779.9927039,914.3579146,1014.2788199999999,1070.631325,884.4164120600001,644.911457,788.5930646,935.0458627999999,1053.091114,1133.132026,910.9547048800001
131,0.9823257276999999,1.006993726,1.006890716,859.5058681,1009.9922460000001,1077.776408,1059.078037,986.8108232999999,998.6326764800002,1252.527386,1560.55556,1692.021139,1644.661543,1467.741275,1523.5013806000002,1253.371717,1576.4057480000001,1732.301557,1721.9690649999998,1591.945951,1575.1988075999998,661.2862041,752.5138184,818.4272952,848.669051,850.3122880000001,786.24173134,832.9362482999999,1033.889063,1171.90256,1225.269261,1208.1039130000001,1094.42020906,834.2346575,1044.091555,1198.01525,1274.622875,1286.128735,1127.4186144999999,579.7094852000001,642.7838836,707.6807887,760.5780306,794.7176595,697.0939695200001,639.7424742000001,782.1742972999999,926.8616787999998,1040.758422,1106.085795,899.1245334600001,640.2157076000001,786.1099947,938.9529543,1067.017816,1152.565476,916.9723897199999
132,1.059811839,1.099115295,1.099130173,878.226511,1031.4099509999999,1094.197751,1049.568197,967.1568719,1004.1118563800001,1301.144616,1618.771366,1749.8632670000002,1675.413627,1465.00916,1562.0404072000001,1297.133874,1626.1868539999998,1780.2440739999997,1743.500881,1577.64903,1604.9429426,658.860142,747.0282666,809.1521475,829.750202,828.0504721,774.56824604,836.4708903,1038.233471,1176.578203,1220.9762380000002,1194.711879,1093.3941362600003,835.2492593,1043.136657,1194.8759619999998,1261.161755,1260.3825980000001,1118.96124626,577.8109517000001,638.2158167,699.9750741,747.6181740000001,777.5438098,688.23276526,638.9581402000001,780.5424655,924.867798,1035.933732,1096.88239,895.4369051400001,638.5619991000001,781.9819865000001,932.3502725999999,1055.578001,1134.170515,908.52855484
133,1.118250245,1.155022122,1.155033072,892.9400887,1056.210278,1124.239795,1080.873923,993.3577867,1029.52437428,1332.7189939999998,1668.131849,1807.19756,1735.134039,1518.08936,1612.2543604000002,1329.051498,1676.177643,1838.8385170000001,1806.5483570000001,1637.615035,1657.64621,664.9829629,758.8237,825.0906781,848.1568153999999,846.273092,788.6654496799999,852.1675495,1067.1761800000002,1213.724029,1262.232433,1235.0075669999999,1126.0615517,851.2435575999999,1072.766447,1234.078763,1305.7534699999999,1305.790236,1153.92649472,579.984521,643.8268876,709.3611479,760.3822227999999,792.4027706,697.1915099800001,644.4336597,794.4763932999999,947.607435,1065.995449,1131.125959,916.7277792000001,644.1494617000001,796.2445662,956.0691443,1087.554172,1171.638218,931.1311124399999
134,1.183184209,1.201589307,1.201586368,895.6415812999999,1071.658439,1149.110472,1126.203434,1034.583188,1055.4394228600001,1337.1669029999998,1695.767889,1844.374979,1795.7210890000001,1591.546416,1652.9154552,1333.6519230000001,1703.591316,1874.772382,1862.4521739999998,1709.7039920000002,1696.8343574000003,666.3910762999999,765.8589114,837.2949137,870.1908938999999,869.7910712000001,801.9053733000001,855.3970897,1083.023504,1237.629011,1298.869113,1279.241434,1150.83203034,854.5278613,1088.519966,1257.5372300000001,1341.1716279999998,1350.375567,1178.42645046,580.5113647000001,646.6784842000001,715.6071281000001,772.4289,808.7662482000001,704.79842504,645.6569628,800.9355556,960.6002489,1088.034658,1161.852459,931.41597686,645.3881381,802.6786456,968.8903891000001,1109.046973,1202.187132,945.6382555600001
135,1.159826744,1.165588459,1.165605098,883.8097688999999,1055.96456,1134.49335,1117.604155,1029.238545,1044.22207578,1309.690402,1660.190718,1806.9171079999999,1763.398895,1569.757521,1621.9909288,1305.538246,1666.236116,1834.0171850000002,1824.1099739999997,1679.115615,1661.8034272,661.5616671,758.2133493,828.8151557,863.1754112,863.7574557,795.1046077999999,842.0361742,1061.7309189999999,1211.670757,1273.7745380000001,1258.0777640000001,1129.45803044,840.6820405999999,1065.9190039999999,1228.939917,1311.222478,1322.744132,1153.90151432,578.8075182,642.8523256,710.0576462,766.2753639,802.6102958,700.1206299400001,641.0261035,790.2756009999999,944.0767914999999,1067.966444,1141.145917,916.8981713999999,640.5768956000001,791.4223347999999,950.9953252,1086.251133,1177.2366550000002,929.2964687200001
136,1.035303998,1.034266613,1.03420418,865.7989280999999,1026.509824,1103.886665,1093.7963539999998,1018.9192449999999,1021.7822032199999,1261.324339,1583.791555,1722.4829690000001,1683.363268,1510.629518,1552.3183298,1261.551999,1598.012868,1759.7126399999997,1755.480627,1630.769345,1601.1054958,664.1656268999999,760.5837414,832.0737601,867.8530465,870.7129223,799.07781944,837.6924511,1047.118565,1191.20259,1250.379114,1236.778692,1112.63428242,838.625898,1056.368341,1215.4300369999999,1296.929611,1312.326451,1143.9360676,580.7625768999999,646.3900553,715.0003885,772.3710004,809.8305857,704.87092136,641.4566867999999,788.0706067000001,937.8412787999998,1057.2642150000001,1127.450453,910.41664806,641.796428,791.5716110000001,948.9584062000001,1081.857476,1171.9609679999999,927.2289778400002
137,0.8136137643000001,0.8103750625,0.8103020603,841.3461917000001,971.3786127999998,1035.088469,1020.756308,968.1015907,967.33423444,1195.520302,1446.836972,1552.855558,1494.922647,1358.361062,1409.6993082000001,1203.145039,1474.836984,1608.402515,1587.46606,1495.163468,1473.8028132,668.1468434,756.6735582,822.1235626,851.4394077,856.4608268,790.9688397399999,833.3893135,1012.9350099999999,1133.9964439999999,1172.754174,1159.9906839999999,1062.6131251,838.5666415000001,1031.293457,1171.8163,1235.9483380000001,1253.461987,1106.2173447,583.8174106,649.0710707000001,715.215062,768.0772638,802.823517,703.80086482,643.0261919,780.8985968999999,915.9770673,1016.80385,1074.137368,886.16861482,644.8868612000001,788.8179397000001,935.268618,1053.328547,1133.534447,911.16728258
150,0.8136322068,0.8234129563,0.8232870072,841.3479602,971.3820831,1035.0941599999999,1020.766036,968.1220276,967.34245338,1199.893532,1455.129971,1565.124987,1509.055088,1370.2666470000001,1419.8940450000002,1208.58547,1485.342942,1624.180328,1606.6807310000002,1513.7386960000001,1487.7056334000001,668.1477181,756.6754394,822.1268101,851.4449535,856.471948,790.97337382,835.6511457,1017.6314560000001,1141.3793050000002,1181.7241119999999,1168.5304859999999,1068.98330094,841.4954502,1037.492267,1181.804506,1248.726195,1266.991788,1115.30204124,583.8177387000001,649.0719847999999,715.2168691,768.0805207000001,802.8298541,703.8033934800001,643.846692,783.1655306,920.2201381000001,1022.936359,1081.26699,890.2871419400001,645.9520281,791.8025831,940.9636297000001,1061.858759,1144.129331,916.9412661800001
151,1.025296067,1.043828618,1.043722072,869.024349,1028.220106,1101.107507,1084.811308,1008.296693,1018.2919926000001,1272.267664,1595.889682,1733.086587,1687.796337,1505.811391,1558.9703322,1273.4271119999999,1612.112501,1774.53141,1766.4017420000002,1633.87961,1612.070475,665.4899497,761.562002,831.225606,864.1043903999999,865.5504831000001,797.58648624,842.8805022,1054.161108,1198.511975,1255.144884,1237.330741,1117.60584204,844.4173687000001,1064.879955,1225.603355,1306.193129,1318.3546900000001,1151.88969954,581.2318207000001,647.0437757999999,715.1156464,771.0582659,807.0586999,704.30164174,643.2646012,791.7954634,942.9813069,1062.363608,1130.839455,914.2488869000001,643.8249315,795.979192,955.6097764,1089.63821,1179.1656710000002,932.8435561800001
152,1.111587139,1.148296293,1.1483185009999999,892.5537009,1055.0315480000002,1121.589723,1076.541496,988.7375587000001,1026.89080532,1331.787404,1665.604491,1801.8995260000002,1726.477929,1508.021701,1606.7582102,1328.0438570000001,1673.5328849999999,1833.5525260000002,1797.853995,1627.053392,1652.007331,664.7970155,758.2612285,823.833896,846.0453946,843.7634608999999,787.3401990999998,851.5931471000001,1065.628281,1210.563976,1257.259821,1229.085205,1122.8260860200003,850.6216706,1071.127502,1230.754484,1300.506407,1299.403383,1150.48268932,579.9161416000001,643.5805172,708.7493889,759.2192779000001,790.7352798,696.44012108,644.2225807,793.7770191000001,945.9953521,1063.105068,1127.0527849999999,914.83056098,643.9214304999999,795.5008108,954.3668115,1084.501466,1167.281522,929.1144081599999
154,1.187103082,1.219043402,1.219104845,916.7635129,1085.784383,1156.1619779999999,1110.96355,1018.36001,1057.60668678,1383.803178,1726.2805329999999,1866.1938420000001,1791.28235,1568.243915,1667.1607636,1380.195177,1735.224064,1899.419946,1865.301026,1693.883889,1714.8048204,673.9135905,772.1080203,841.3871969,865.7438208999998,863.584925,803.34751072,875.5113318,1100.466995,1253.154233,1302.6052869999999,1274.203894,1161.1883481600003,874.7350512,1106.773985,1274.99956,1349.177277,1349.727418,1191.08265824,583.049763,650.4402932999999,719.4277426,773.2117277000001,806.9202717000001,706.6099596600001,652.3411325000001,811.4155463,973.0282722000001,1097.3644789999998,1165.715908,939.9730675999999,652.1210155,813.4904284,982.2548042999999,1120.593674,1209.151196,955.5222236399999
155,1.234792651,1.244733511,1.24479936,914.8193934000001,1094.97998,1173.026758,1146.5237240000001,1050.810757,1076.03212248,1377.6378539999998,1739.9811100000002,1884.8843600000002,1827.804444,1619.808937,1690.023341,1373.855732,1748.080188,1916.0643969999999,1895.728856,1740.722206,1734.8902758,673.4060433999999,776.0875972,849.3464018999999,882.2672969,881.3839967,812.49826722,873.4297018999999,1107.888019,1264.880984,1323.930491,1303.2320359999999,1174.6722463800002,872.4964650000001,1113.6156449999999,1285.444636,1367.502583,1376.562035,1203.1242728,582.8997744,651.7595147999999,723.1458468,781.6176226,818.8524721,711.65504614,651.7167873,813.6287768999999,978.7783955,1109.029186,1184.137295,947.4580881400001,651.4339167,815.4487771,987.3681662,1130.733658,1225.7835519999999,962.1536140000001
156,1.176346846,1.175207393,1.175288865,895.2258777999999,1070.396677,1146.318806,1121.795326,1029.89895,1052.7271273599997,1332.662137,1685.5990129999998,1824.043627,1764.3752829999999,1563.871886,1634.1103891999996,1328.214823,1691.5345309999998,1851.224458,1826.3238829999998,1675.029735,1674.4654859999998,666.1915802999999,765.2515656,835.9518897,868.0116108999999,867.2126527,800.52385984,852.8442872000002,1076.864435,1225.162593,1280.375183,1261.200072,1139.28931404,851.3722159,1081.021293,1242.660992,1318.581482,1326.891132,1164.10542298,580.4380712000001,646.4129032000001,714.9517758,771.2127317000001,807.0383730000001,704.0107709800001,644.7332412999999,798.1017079,954.1925380000001,1077.0121880000002,1148.041176,924.41617024,644.2464034,799.2140555,961.1804657,1095.64687,1184.776746,937.01290812
157,1.025266803,1.019538775,1.019530508,869.0222502,1028.215834,1101.100082,1084.7977529999998,1008.2655609999999,1018.28029604,1266.7761480000001,1584.4037210000001,1712.772091,1660.160337,1483.282051,1541.4788696,1266.637122,1598.061099,1749.257273,1731.642286,1601.621077,1589.4437714,665.4889599999999,761.5597955000001,831.2216607999999,864.097307,865.5352525000001,797.5805951599999,840.0105371,1047.590328,1186.489507,1238.62164,1221.886702,1106.91974282,840.7340671000001,1056.453377,1210.131194,1284.253223,1295.857182,1137.48580862,581.2314562000001,647.0427334999999,715.1135245,771.0542799,807.0504475,704.29848832,642.232086,788.7347777000001,936.5516625,1052.018499,1118.430377,907.59348044,642.4966724,792.0453567000001,947.3285893999999,1076.049769,1161.978374,923.9797523000001
158,0.7957894846,0.7897332284,0.7896899624,838.4868329,964.6402245999999,1025.079029,1008.209609,956.415885,958.5663161,1188.4405,1431.230117,1530.285377,1466.755867,1332.170724,1389.7765169999998,1195.558529,1458.259133,1584.395457,1556.890822,1464.677642,1451.9563166,666.7560728999999,753.137606,816.4298565,843.821474,848.3849401000001,785.7059899,829.6075904,1004.0307460000001,1120.1401560000002,1154.789648,1141.558849,1050.0253978800001,834.4519495,1021.627892,1156.647393,1215.8533960000002,1231.6942179999999,1092.0549697000001,583.2979992,647.4209336,712.0208451000001,763.1592501,796.6490014,700.50960588,641.6481231,776.7164263999999,908.058544,1004.8864480000001,1059.5541970000002,878.1727477000001,643.3864123,784.2727496,926.6139268999999,1040.1099060000001,1116.805508,902.2377005599999
171,0.8286920038,0.8340221727,0.8338672162,833.6736963999999,965.2092796000001,1036.966936,1036.9266810000001,989.0146725,972.3582531,1182.340582,1440.246317,1565.638539,1538.2573380000001,1411.354816,1427.5675184,1190.523224,1469.2851369999998,1622.544441,1632.483878,1552.127542,1493.3928443999998,664.6140347999999,753.0891644999999,821.8658951,858.1473512,866.8940106000001,792.92209124,827.054051,1008.672317,1139.1570570000001,1194.017278,1188.826449,1071.5454304,832.5636616,1027.711987,1178.141684,1259.0670890000001,1285.7156619999998,1116.64001672,582.5188088,646.9135756000001,713.7459042,769.7198025,807.8942849,704.1584752,640.8016503,777.9031049,915.9799615000001,1025.007851,1090.5737800000002,890.0532695400001,642.7860125,786.1558190000001,935.9200833999998,1062.645798,1152.006733,915.9028891799999
172,1.03531735,1.044785169,1.044679595,865.7998372999999,1026.511654,1103.889858,1093.802426,1018.933776,1021.7875102599999,1263.938652,1589.199881,1731.430054,1694.783575,1520.199602,1559.9103527999998,1264.764211,1604.603418,1770.8839469999998,1770.010711,1644.596518,1610.971761,664.1660568,760.5846906,832.0754617,867.8562027,870.7199768999999,799.0804777399999,839.0417982000001,1050.190063,1196.544852,1257.360688,1243.406741,1117.3088284399998,840.3473696000001,1060.296114,1222.32335,1306.290506,1322.0533130000001,1150.26213052,580.7627353999999,646.3905051,715.0013041,772.3727572,809.8343512,704.8723305999999,641.9407376,789.500429,940.7441177999999,1061.755707,1132.809782,913.3501546800001,642.4156009,793.4029360000001,952.6996037,1087.790327,1179.43015,931.14772352
173,1.176365046,1.194502519,1.194513192,895.2270844000001,1070.3991130000002,1146.3229390000001,1121.802824,1029.918022,1052.73399648,1336.132433,1693.0075789999999,1838.80234,1786.832931,1581.340561,1647.2231688,1332.527616,1700.6758329999998,1869.020825,1853.4490030000002,1699.0086649999998,1690.9363884,666.1921369,765.2527924999999,835.9540282,868.0153606,867.221324,800.5271284400001,854.7647300000001,1081.3218869999998,1234.1546560000002,1293.560575,1273.052731,1147.3709158,853.8391495999999,1086.703094,1253.897728,1335.545648,1343.632019,1174.72352772,580.4382737999999,646.4134774,714.9529227,771.2148392000001,807.0429197999999,704.0124865800001,645.4249576000001,800.1665617000001,958.8261194,1084.911167,1157.526925,929.3711461400001,645.1360025,801.854476,967.0181977,1105.739413,1197.528758,943.4553694400001
174,1.184970373,1.2168602590000002,1.216925735,916.6300742999999,1085.400941,1155.339675,1109.586115,1016.871215,1056.76560406,1383.4649259999999,1725.4293699999998,1864.561952,1788.602772,1564.966814,1665.4051668,1379.825622,1734.3169289999998,1897.72006,1862.599843,1690.473653,1712.9872214000002,673.8492807,771.9224677,840.9899738,865.0721069,862.7789296,802.92255174,875.3021229,1099.9368,1252.125201,1301.009051,1272.268555,1160.1283459800002,874.5059267999999,1106.203061,1273.906938,1347.485891,1347.6202150000001,1189.94440636,583.0261834,650.358382,719.2316906000001,772.8407481,806.386176,706.36863602,652.2646689,811.172899,972.4921509,1096.423051,1164.3853960000001,939.3476331599999,652.0374019,813.2282615,981.6821374,1119.592266,1207.715702,954.85115376
175,1.185049094,1.213621791,1.21372004,927.9314066,1084.790734,1151.7420029999998,1106.301543,1017.022724,1057.55768212,1406.952782,1723.007953,1855.397155,1778.0186760000001,1561.334744,1664.942262,1402.924648,1732.305166,1889.0460329999999,1852.406169,1686.2377760000002,1712.5839584,678.3084277,772.6561086,840.3640316,864.2104577,862.9190807,803.69162126,886.0828754,1100.664499,1248.938374,1296.539046,1270.111528,1160.46726448,885.1102442,1107.1259810000001,1270.971758,1343.0628789999998,1345.183352,1190.29084284,584.5769604,651.6512953,719.8671780000001,772.9434457,806.5050639,707.1087886600001,655.8916859,813.9340372,973.2190281,1095.2478529999998,1162.8299470000002,940.22451024,655.606906,816.019498,982.5251556,1118.516218,1206.115566,955.75666872
